restaurant_id,restaurant_name,owner_name,city_id,cuisine_type,opening_time,closing_time,average_rating,total_reviews,commission_rate,is_active
235,Roy LLC Restaurant,Sachi Mane,11,Punjabi,09:00:00,23:00:00,3.9,2908,24.22,1
236,"Sen, Kaur and Walla Restaurant",Dayamai Singh,18,Gujarati,08:00:00,22:00:00,4.3,3347,20.45,0
237,Pillai Ltd Restaurant,Triya Manda,2,Chinese,10:00:00,23:30:00,4.6,305,16.89,0
238,Thakkar-Wable Restaurant,Neel Iyengar,50,Gujarati,09:00:00,23:00:00,3.8,4666,15.49,0
239,"Devi, Krishna and Ben Restaurant",Kamya Chauhan,44,Biryani,09:00:00,23:00:00,3.9,649,23.61,1
240,"Varty, Dash and Mane Restaurant",Naveen Mahajan,26,Pizza,10:00:00,23:00:00,3.5,949,15.39,0
241,Varghese-Din Restaurant,Gavin Kapadia,32,Mughlai,09:00:00,23:30:00,3.2,2152,25.56,0
242,Palla-Bala Restaurant,Chatresh Randhawa,40,Fast Food,10:00:00,23:00:00,3.4,1131,27.79,1
243,"Prakash, Keer and Raju Restaurant",Kavya Kapur,12,Street Food,10:00:00,23:00:00,5.0,2638,25.02,0
244,Nagar Inc Restaurant,Madhav Devan,36,Mughlai,09:00:00,23:00:00,4.7,1446,26.91,0
245,Mangat Group Restaurant,Upasna Sen,8,Italian,08:00:00,22:00:00,4.6,235,20.41,1
246,"Ahluwalia, Buch and Bahl Restaurant",Tanveer Doctor,30,Cafe,10:00:00,22:00:00,4.2,726,15.99,1
247,"Wable, Sampath and Choudhry Restaurant",Wazir Mitra,46,Punjabi,09:00:00,23:30:00,3.8,3374,27.35,0
248,Batta and Sons Restaurant,Tanvi Bhatnagar,9,Pizza,10:00:00,22:00:00,3.9,4258,20.17,0
249,Tata PLC Restaurant,Yutika Khurana,50,Chinese,09:00:00,23:30:00,4.8,473,27.47,0
250,"Dhawan, Manne and Sanghvi Restaurant",Ira Khosla,20,Chinese,08:00:00,23:00:00,4.9,1867,20.19,1
251,"Saha, Grover and Chada Restaurant",Ekansh Vora,6,Fast Food,08:00:00,23:30:00,4.9,2268,16.88,1
252,"Tripathi, Tripathi and Bahri Restaurant",Upma Bassi,40,Mughlai,08:00:00,23:30:00,4.3,4868,29.12,0
253,"Ram, Prakash and Kulkarni Restaurant",Ishanvi Bir,11,Gujarati,10:00:00,23:30:00,4.8,2785,27.64,0
254,Khosla-Chawla Restaurant,Kiaan Basu,2,South Indian,08:00:00,23:30:00,4.5,2188,24.77,1
255,Nigam-Gill Restaurant,Varenya Gopal,40,Gujarati,08:00:00,23:00:00,4.8,4489,19.35,1
256,Bhatnagar Ltd Restaurant,Balhaar Memon,31,Italian,10:00:00,23:00:00,3.6,617,25.33,0
257,Bassi and Sons Restaurant,Diya Mukherjee,29,Burger,09:00:00,23:00:00,3.4,4989,17.16,1
258,"Rao, Solanki and Kulkarni Restaurant",Rayaan Mangal,47,Desserts,09:00:00,23:00:00,3.3,3055,22.72,0
259,Batta-Narula Restaurant,Jeet Pillai,21,Italian,09:00:00,22:00:00,3.5,2050,17.11,0
260,Ratta-Sarraf Restaurant,Harinakshi Grover,19,Burger,10:00:00,23:00:00,3.5,1328,27.2,1
261,Tank-Pillai Restaurant,Fitan Samra,13,Cafe,08:00:00,23:00:00,5.0,3844,22.48,1
262,Sani PLC Restaurant,Chaaya Nagi,32,North Indian,08:00:00,23:00:00,4.0,1992,18.23,1
263,Buch LLC Restaurant,Damini Sehgal,4,North Indian,09:00:00,23:00:00,4.2,3875,19.29,0
264,"Sandhu, Ganesan and Sawhney Restaurant",Sanya Basak,7,Burger,08:00:00,23:00:00,4.5,3323,20.49,1
265,"Pandit, Saran and Maharaj Restaurant",Falan Ravi,4,Maharashtrian,10:00:00,22:00:00,3.7,2384,16.1,1
266,Varghese-Dutta Restaurant,Luke Sarma,49,Mughlai,09:00:00,23:30:00,4.4,993,16.93,0
267,Date Inc Restaurant,Jeevika Pathak,26,Pizza,09:00:00,23:30:00,4.9,1201,17.99,1
268,Bali-Dube Restaurant,Kamala Prabhu,33,North Indian,08:00:00,22:00:00,3.3,2748,27.06,1
269,Bose-Devan Restaurant,Mitali Murthy,10,Maharashtrian,10:00:00,22:00:00,3.7,2629,17.44,1
270,"Mallick, Krish and Comar Restaurant",Quincy Tata,38,Pizza,10:00:00,23:30:00,4.1,4631,19.5,0
271,"Ram, Dalal and Lala Restaurant",Sanaya Kala,24,Pizza,10:00:00,22:00:00,5.0,4801,19.62,0
272,"Mangal, Swaminathan and Iyengar Restaurant",Krishna Borah,39,Biryani,09:00:00,23:30:00,4.6,4758,23.66,0
273,Gera-Saxena Restaurant,Ekaja Palan,38,Biryani,08:00:00,23:30:00,4.3,3134,17.22,0
274,"Bhattacharyya, Mannan and Mital Restaurant",Owen Pathak,3,Maharashtrian,10:00:00,22:00:00,3.4,3632,19.71,0
275,"Kapur, Dara and Iyer Restaurant",Warjas Tak,27,Punjabi,08:00:00,23:00:00,4.0,3883,28.09,0
276,Patel PLC Restaurant,Unni Dayal,46,Chinese,10:00:00,22:00:00,4.1,3938,22.88,1
277,"Chadha, Bhatti and More Restaurant",Varenya Vora,12,Biryani,10:00:00,23:00:00,4.1,2185,24.15,0
278,Rout-Borah Restaurant,Edhitha Borah,16,Fast Food,10:00:00,23:00:00,3.4,2458,26.57,0
279,Shukla-Varughese Restaurant,Kabir Gopal,45,Punjabi,09:00:00,23:00:00,4.0,4611,29.01,1
280,Sant PLC Restaurant,Jeet Vasa,19,South Indian,10:00:00,23:30:00,4.1,3252,27.28,0
281,Modi and Sons Restaurant,Ekantika Kar,19,North Indian,09:00:00,23:30:00,3.2,3643,24.84,1
282,Venkataraman-Mander Restaurant,Zashil Hegde,14,Italian,10:00:00,23:00:00,4.9,2245,17.06,0
283,"Maharaj, Dass and Mitter Restaurant",Yadavi Ganguly,16,North Indian,10:00:00,23:30:00,3.5,1927,15.79,1
284,"Dube, Garg and Nazareth Restaurant",Ayush Bumb,22,Punjabi,09:00:00,22:00:00,4.4,1146,15.08,0
285,Lanka Ltd Restaurant,Omaja Balasubramanian,27,Gujarati,09:00:00,23:00:00,4.3,2373,19.82,0
286,Mann-Mittal Restaurant,Yash Ravi,50,South Indian,10:00:00,23:30:00,3.5,325,28.7,0
287,Setty-Bora Restaurant,Nakul Sarraf,27,Street Food,08:00:00,22:00:00,5.0,3272,26.82,0
288,Sule-Shetty Restaurant,Harini Dhawan,48,Desserts,09:00:00,22:00:00,3.0,4672,24.04,1
289,Nagar-Pai Restaurant,Kalpit Prabhakar,19,Biryani,10:00:00,23:30:00,4.0,1119,27.77,1
290,"Cherian, Nagar and Khurana Restaurant",Jason Loke,18,Italian,08:00:00,23:00:00,3.3,3779,24.72,0
291,Kota-Dhaliwal Restaurant,Chandresh Mannan,1,Punjabi,09:00:00,23:00:00,4.1,1602,17.63,1
292,Sahota-Kothari Restaurant,Falak Munshi,28,Mughlai,09:00:00,22:00:00,3.8,801,17.77,0
293,Dutta Group Restaurant,Wishi Morar,31,Pizza,08:00:00,22:00:00,3.5,1949,21.7,1
294,Bajaj-Chana Restaurant,Yashasvi Shankar,22,Fast Food,10:00:00,23:30:00,4.1,2162,24.81,0
295,Kale PLC Restaurant,Chanakya Bedi,4,Gujarati,08:00:00,23:00:00,3.6,3341,25.29,1
296,Talwar-Singhal Restaurant,Abhiram Chokshi,45,South Indian,10:00:00,23:00:00,3.7,1829,18.29,0
297,Desai-Lalla Restaurant,Neha Pau,31,Chinese,09:00:00,23:30:00,5.0,3080,21.24,1
298,Rattan Inc Restaurant,Janani Mani,49,Mughlai,10:00:00,22:00:00,4.5,4900,28.1,0
299,Raju PLC Restaurant,Ati Dani,34,Biryani,10:00:00,23:30:00,3.7,4641,16.68,0
300,Chatterjee Group Restaurant,Harinakshi Pau,37,Mughlai,08:00:00,22:00:00,3.7,4282,21.63,0
301,Issac PLC Restaurant,Xiti Baria,46,Maharashtrian,09:00:00,22:00:00,4.8,3669,27.13,1
302,Barad and Sons Restaurant,Urvi Venkataraman,9,Mughlai,09:00:00,23:00:00,4.1,4597,21.94,1
303,Dixit-Varma Restaurant,Falak Nagar,47,North Indian,09:00:00,23:00:00,4.6,1805,23.67,0
304,Ramaswamy PLC Restaurant,Gayathri Tripathi,28,Pizza,10:00:00,22:00:00,4.1,513,29.02,0
305,"Walia, Suri and Mistry Restaurant",Anay Pillay,31,North Indian,09:00:00,23:00:00,3.4,1129,26.49,1
306,Choudhary-Saha Restaurant,Avi Som,24,Street Food,09:00:00,23:00:00,4.7,3112,20.63,0
307,Kari-Behl Restaurant,Onkar Viswanathan,42,Desserts,09:00:00,22:00:00,3.4,4421,20.9,0
308,"Rai, Divan and Kibe Restaurant",Imaran Halder,47,Italian,08:00:00,22:00:00,5.0,3812,25.1,1
309,Sastry LLC Restaurant,Max Sachar,35,Burger,08:00:00,22:00:00,3.9,1290,19.13,0
310,"Jani, Roy and Thaker Restaurant",David Devi,3,Cafe,10:00:00,23:00:00,4.2,148,18.61,0
311,"Johal, Nair and Sridhar Restaurant",Dipta Ghose,7,Maharashtrian,08:00:00,23:00:00,4.2,418,18.67,0
312,Walia-Oommen Restaurant,Aishani Sule,26,Biryani,08:00:00,23:30:00,3.4,482,17.1,1
313,Koshy LLC Restaurant,Umang Mishra,15,Desserts,10:00:00,23:30:00,3.6,4918,26.59,1
314,Johal-Suresh Restaurant,Varsha Palla,16,Fast Food,08:00:00,23:30:00,4.0,3407,19.51,0
315,"Mahal, Mani and Dara Restaurant",Megha Pai,36,Maharashtrian,10:00:00,22:00:00,4.3,3519,23.34,0
316,Mannan Inc Restaurant,Farhan Pal,23,Gujarati,10:00:00,23:00:00,4.6,2631,25.44,1
317,Kunda-Srinivas Restaurant,Saksham Yohannan,10,Fast Food,09:00:00,22:00:00,4.5,3899,18.61,0
318,Magar-Devan Restaurant,Wriddhish Kibe,20,Desserts,10:00:00,22:00:00,4.6,492,23.44,1
319,Wali and Sons Restaurant,Charles Chaudhry,36,Mughlai,08:00:00,23:00:00,3.5,1685,19.95,0
320,Narayanan-Sodhi Restaurant,Laksh Ahluwalia,29,Desserts,09:00:00,22:00:00,4.1,1580,15.77,1
321,"Dugar, Ray and Soni Restaurant",Ryan Mani,44,Maharashtrian,10:00:00,22:00:00,4.7,1561,27.07,0
322,Mangal-Bhargava Restaurant,Vincent Warrior,31,Italian,09:00:00,23:00:00,4.9,145,18.18,0
323,"Barad, Gill and Sahni Restaurant",Balhaar Ranganathan,48,South Indian,10:00:00,23:00:00,4.8,4971,25.56,1
324,Grewal-Mann Restaurant,Aditya Misra,16,Mughlai,09:00:00,23:00:00,3.8,4391,24.73,1
325,"Chhabra, Nayak and Mane Restaurant",Wakeeta Desai,17,Pizza,10:00:00,23:00:00,3.9,3866,26.42,1
326,"Sidhu, Mahajan and Hans Restaurant",Ganga Gaba,14,Pizza,09:00:00,23:00:00,3.1,1832,26.12,0
327,"Shanker, Kurian and Grewal Restaurant",Geetika Merchant,17,Mughlai,10:00:00,23:30:00,4.4,2438,17.29,1
328,"Hans, Gill and Ravi Restaurant",Yutika Narang,15,Burger,10:00:00,22:00:00,4.0,2785,18.86,1
329,Rattan Ltd Restaurant,Qasim Dey,47,Gujarati,10:00:00,23:00:00,3.9,2905,17.54,1
330,Naik-Kothari Restaurant,Advika Rajagopal,12,Street Food,10:00:00,23:30:00,4.9,4312,15.51,0
331,Sekhon LLC Restaurant,Chasmum Apte,43,North Indian,08:00:00,23:00:00,3.3,1915,16.02,0
332,Parsa-Keer Restaurant,Jagat Shroff,1,Italian,10:00:00,23:00:00,3.7,3978,24.89,0
333,Dutta-Ravi Restaurant,Jacob Merchant,1,Mughlai,10:00:00,23:00:00,3.0,4356,25.83,1
334,Kant-Kanda Restaurant,Vanya Dua,2,Mughlai,10:00:00,23:30:00,3.9,1488,16.61,0
335,Prakash-Sagar Restaurant,Tejas Kota,34,Chinese,08:00:00,22:00:00,4.2,2087,27.23,1
336,"Bumb, Vora and Sekhon Restaurant",Faras Choudhury,26,South Indian,09:00:00,23:00:00,3.9,2012,29.85,0
337,Tiwari and Sons Restaurant,Nitesh Narang,20,Gujarati,08:00:00,23:30:00,5.0,279,16.4,1
338,"Sathe, Dada and Jha Restaurant",Gavin Uppal,25,Mughlai,09:00:00,22:00:00,4.3,1423,16.24,1
339,Bhakta-Setty Restaurant,Yochana Sagar,42,Cafe,09:00:00,23:30:00,5.0,801,28.42,0
340,Bhardwaj-Shere Restaurant,Anthony Randhawa,15,Italian,10:00:00,23:30:00,4.0,401,28.86,1
341,Aggarwal-Kamdar Restaurant,Chakradev Sampath,35,Maharashtrian,10:00:00,22:00:00,3.4,2596,15.23,0
342,Bhatt-Bhasin Restaurant,Urmi Balay,38,Chinese,10:00:00,23:00:00,4.9,2471,17.44,0
343,Rege-Gole Restaurant,Osha Prasad,37,Desserts,09:00:00,23:30:00,4.8,2737,20.76,0
344,Sen-Purohit Restaurant,Faris Zacharia,45,Punjabi,08:00:00,23:30:00,4.5,2853,15.81,1
345,Pall Inc Restaurant,Maya Wadhwa,15,Desserts,08:00:00,23:00:00,4.2,4899,20.95,1
346,Kapoor Inc Restaurant,Chanchal Sheth,2,Gujarati,09:00:00,23:00:00,4.0,2934,23.3,1
347,"Samra, Wali and Raghavan Restaurant",Yug Sharma,28,Chinese,10:00:00,23:30:00,4.3,722,26.58,1
348,Dubey-Majumdar Restaurant,Isaiah Balay,16,Punjabi,08:00:00,22:00:00,3.5,3132,25.68,0
349,"Saini, Babu and Khosla Restaurant",Ekalinga Chaudhuri,48,Burger,09:00:00,23:00:00,3.2,62,29.14,1
350,"Bandi, Sekhon and Bava Restaurant",Chaitanya Ratti,24,Cafe,09:00:00,22:00:00,3.3,1555,21.46,1
351,Kaur-Zacharia Restaurant,Daksh Dey,7,North Indian,08:00:00,23:00:00,4.1,4910,23.97,1
352,"Mann, Kaur and Nagar Restaurant",Warjas Mittal,25,North Indian,09:00:00,23:00:00,3.8,713,25.87,0
353,Verma and Sons Restaurant,Charita Maharaj,37,Mughlai,08:00:00,23:30:00,3.8,1157,19.03,1
354,Gill Ltd Restaurant,Warhi Batta,32,Chinese,08:00:00,22:00:00,3.9,3469,19.5,0
355,Raj-Vohra Restaurant,Omaja Rege,24,Fast Food,08:00:00,23:30:00,4.3,4884,24.25,1
356,Mital Group Restaurant,Urvashi Khosla,7,Chinese,09:00:00,22:00:00,4.9,2741,27.62,1
357,Mital Ltd Restaurant,Ubika Bhardwaj,22,Biryani,09:00:00,23:00:00,4.6,4889,17.04,1
358,"Sachar, Saha and Wagle Restaurant",Lipika Kibe,39,Punjabi,08:00:00,23:00:00,3.6,3282,29.53,1
359,Jani-Narayanan Restaurant,Shivani Prabhakar,48,Punjabi,10:00:00,23:00:00,4.9,2005,19.89,1
360,Wason Ltd Restaurant,Charan Loyal,26,Pizza,08:00:00,23:30:00,3.4,4489,17.7,0
361,Baral-Bora Restaurant,Teerth Srinivas,47,Biryani,10:00:00,22:00:00,3.9,2406,27.47,0
362,Natarajan LLC Restaurant,Siddharth Gupta,27,Gujarati,09:00:00,22:00:00,4.3,2002,18.79,0
363,"Dalal, Srinivas and Kibe Restaurant",Mekhala Khatri,46,Burger,09:00:00,22:00:00,3.9,4918,22.19,1
364,"Nagy, Mandal and Rai Restaurant",Jagrati Morar,35,Mughlai,10:00:00,23:00:00,4.1,2965,25.52,0
365,Parsa-Varghese Restaurant,Unnati Chaudhari,7,Cafe,08:00:00,23:30:00,4.3,1382,24.7,0
366,"Singh, Nagarajan and Jani Restaurant",Dhriti Sachdev,37,Gujarati,10:00:00,23:30:00,3.8,2736,29.49,1
367,Kant Ltd Restaurant,Amol Lal,7,North Indian,08:00:00,23:00:00,3.4,4269,23.37,0
368,"Sahni, Merchant and Dua Restaurant",Forum Karpe,29,Pizza,09:00:00,23:00:00,4.5,4841,25.36,0
369,Korpal-Tata Restaurant,Aarini Suresh,23,North Indian,09:00:00,22:00:00,3.6,723,16.74,0
370,"Swaminathan, Sharma and Ganguly Restaurant",Omkaar Dey,23,Fast Food,09:00:00,23:00:00,4.6,4288,22.24,1
371,"Suresh, Gour and Bhargava Restaurant",Falan Bava,7,Biryani,10:00:00,23:30:00,3.9,570,19.5,0
372,Sachar and Sons Restaurant,Ekansh Dora,2,Desserts,09:00:00,23:30:00,3.2,1366,28.95,0
373,Kamdar PLC Restaurant,Kashvi Bhasin,34,Chinese,10:00:00,22:00:00,3.7,3512,29.38,0
374,"Subramanian, Sura and Babu Restaurant",Nisha Arora,26,Gujarati,08:00:00,22:00:00,4.3,3560,20.93,0
375,Wagle Ltd Restaurant,Bhavini Badal,29,Maharashtrian,09:00:00,23:00:00,3.0,1779,18.09,0
376,"Sani, Gola and Chhabra Restaurant",Manthan Khosla,37,South Indian,10:00:00,22:00:00,3.7,1634,21.86,1
377,Vyas LLC Restaurant,Amara Ranganathan,43,Desserts,09:00:00,23:30:00,4.9,2587,23.95,1
378,Prakash Group Restaurant,Yagnesh Kara,38,South Indian,09:00:00,23:00:00,4.7,1433,27.21,1
379,Buch-Balay Restaurant,Nidra Raghavan,40,Maharashtrian,08:00:00,23:30:00,3.3,985,18.58,0
380,Soni-Bhalla Restaurant,Onveer Butala,12,Pizza,10:00:00,22:00:00,4.0,3446,23.95,1
381,Saraf-Narula Restaurant,Brijesh Karpe,28,Chinese,09:00:00,23:30:00,4.1,1439,23.32,1
382,Soman LLC Restaurant,Falan Mand,19,Chinese,08:00:00,23:00:00,4.7,459,27.98,0
383,"Bali, Gola and Murty Restaurant",Sarthak Dhawan,32,Chinese,08:00:00,23:00:00,4.9,4160,24.8,1
384,"Rao, Bose and Mistry Restaurant",Wridesh Ramachandran,44,Biryani,09:00:00,23:30:00,4.7,4023,17.51,0
385,"Zachariah, Narula and Rajagopalan Restaurant",Farhan Tella,49,Italian,09:00:00,22:00:00,3.5,4424,19.33,1
386,"Pal, Bera and Chaudhari Restaurant",Vincent Borra,37,Punjabi,09:00:00,23:30:00,4.0,4711,16.71,1
387,Ranganathan-Narain Restaurant,Anjali Seshadri,35,Desserts,08:00:00,23:30:00,3.9,1810,29.85,0
388,Kari-Parekh Restaurant,Rachana Grewal,48,Desserts,10:00:00,22:00:00,3.6,284,21.75,1
389,"Rai, Chada and Merchant Restaurant",Ethan Butala,6,Biryani,08:00:00,22:00:00,3.4,4836,25.34,1
390,Dube-Rai Restaurant,Lopa Nadig,11,Maharashtrian,08:00:00,22:00:00,4.6,506,23.55,1
391,Chhabra-Chand Restaurant,Darika Saxena,39,Mughlai,08:00:00,23:00:00,5.0,2417,19.34,1
392,Madan-Chaudry Restaurant,Gagan Grover,33,Street Food,10:00:00,22:00:00,3.3,3391,28.78,1
393,Sen-Vala Restaurant,Harshil Bal,42,Chinese,10:00:00,22:00:00,3.5,2658,27.43,1
394,Pandya PLC Restaurant,Ekta Rajan,32,Chinese,10:00:00,23:30:00,3.5,3413,20.63,0
395,Manne Group Restaurant,Frado Kibe,41,Cafe,08:00:00,23:00:00,4.0,2299,25.42,1
396,"Verma, Gara and Rai Restaurant",Liam Luthra,30,Biryani,09:00:00,23:30:00,3.0,783,25.96,1
397,Loyal-Tailor Restaurant,Dev Ganesh,41,Gujarati,10:00:00,23:00:00,4.7,4398,20.97,1
398,Majumdar-Sama Restaurant,Veda Bose,14,Biryani,09:00:00,23:00:00,4.7,2786,23.21,0
399,Krishnamurthy-Koshy Restaurant,Rohan Shankar,37,Desserts,09:00:00,23:00:00,4.8,416,15.69,1
400,Deshmukh LLC Restaurant,Meghana Natarajan,2,South Indian,08:00:00,23:00:00,3.9,3524,18.03,0
401,"Rai, Narayan and Sarraf Restaurant",Qushi Deshpande,42,Fast Food,08:00:00,23:00:00,3.2,2972,18.76,1
402,Nagi-Iyer Restaurant,Dipta Goel,43,Street Food,10:00:00,22:00:00,3.1,2522,25.89,0
403,Nagar-Manne Restaurant,Xavier Nanda,28,Gujarati,08:00:00,23:30:00,3.2,1768,22.15,0
404,Mand-Ramaswamy Restaurant,Ishaan Iyengar,38,Italian,10:00:00,23:30:00,3.9,86,25.43,0
405,"Gole, Bala and Shenoy Restaurant",Raksha Manne,28,Punjabi,08:00:00,23:00:00,3.1,3158,16.34,0
406,"Biswas, Rege and Tata Restaurant",Chavvi Khurana,7,Pizza,09:00:00,23:00:00,3.3,1110,24.62,0
407,Dube-Sampath Restaurant,Ethan Sen,5,Mughlai,10:00:00,22:00:00,4.2,1364,21.6,0
408,"Srinivas, Rattan and Warrior Restaurant",Balhaar Parsa,41,Punjabi,08:00:00,23:00:00,4.2,3644,27.9,0
409,"Yadav, Chada and Chopra Restaurant",Isha Ganesan,7,Chinese,08:00:00,23:30:00,4.5,2899,29.45,1
410,"Basu, Ratta and Narula Restaurant",Hitesh Anne,9,Italian,09:00:00,23:30:00,3.2,4553,24.01,1
411,Kuruvilla and Sons Restaurant,Sanaya Prasad,50,Punjabi,08:00:00,23:30:00,4.8,1703,22.77,0
412,Sheth-Tella Restaurant,Hemani Bakshi,48,Burger,09:00:00,23:30:00,3.1,1980,22.42,0
413,Cheema-Merchant Restaurant,Frederick D’Alia,16,Biryani,10:00:00,23:30:00,3.1,118,29.8,1
414,"Dhar, Pall and Muni Restaurant",Tamanna Jhaveri,9,Burger,10:00:00,23:00:00,3.7,1435,26.44,0
415,"Subramanian, Pall and Soni Restaurant",Raksha Sethi,2,Maharashtrian,08:00:00,22:00:00,3.5,346,28.84,1
416,Bhavsar-Mital Restaurant,Ishwar Bajaj,33,Fast Food,10:00:00,23:30:00,4.0,3423,21.35,1
417,Chopra-Gala Restaurant,Zaitra Ghosh,6,Gujarati,10:00:00,23:30:00,4.2,2293,16.25,0
418,"Dutta, Narayanan and Sandhu Restaurant",Vincent Ravel,33,Street Food,08:00:00,22:00:00,4.1,3220,23.8,0
419,"Gour, Grewal and Sankaran Restaurant",Ayush Hora,20,Punjabi,09:00:00,23:30:00,4.9,1974,15.87,0
420,Sanghvi-Ramachandran Restaurant,Tanish Jha,28,South Indian,09:00:00,23:30:00,4.2,2553,24.99,0
421,Bhatnagar-Chaudry Restaurant,Jasmit Nanda,8,North Indian,10:00:00,22:00:00,4.4,1362,22.45,1
422,Shankar Inc Restaurant,Vrishti Wable,34,Mughlai,10:00:00,23:00:00,3.3,1059,26.25,1
423,"Munshi, Rama and Ramanathan Restaurant",Ijaya Pandey,47,Street Food,08:00:00,22:00:00,3.7,3537,19.08,0
424,Gera-Mishra Restaurant,Krish Munshi,17,Punjabi,10:00:00,23:30:00,3.2,3748,22.66,0
425,Khare LLC Restaurant,Qadim Prakash,32,Desserts,10:00:00,22:00:00,3.7,2109,26.6,0
426,"Dhaliwal, Vaidya and Rama Restaurant",Lakshit Rajagopal,15,Punjabi,10:00:00,22:00:00,3.1,120,18.67,1
427,Grewal-Sur Restaurant,Ojas Suri,24,Burger,08:00:00,22:00:00,4.9,309,23.29,1
428,Dey-Grover Restaurant,Shravya Bera,15,Pizza,08:00:00,23:00:00,4.8,2640,19.07,0
429,Andra-Sundaram Restaurant,Robert Rajagopalan,37,Pizza,08:00:00,23:30:00,4.3,451,17.69,0
430,"Tiwari, Talwar and Rege Restaurant",Ojasvi Sawhney,26,South Indian,09:00:00,23:00:00,4.5,2565,19.91,1
431,Ganesh-Butala Restaurant,Thomas Master,1,Pizza,08:00:00,23:00:00,4.1,2509,26.09,0
432,Maharaj and Sons Restaurant,Om Shankar,30,Pizza,10:00:00,23:00:00,5.0,1620,25.99,0
433,"Tandon, Vaidya and Chowdhury Restaurant",Amrita Peri,10,North Indian,09:00:00,22:00:00,3.5,2857,24.54,0
434,"Barman, Sastry and Kamdar Restaurant",Harsh Kota,22,North Indian,10:00:00,23:00:00,4.7,2539,16.56,0
435,Bali-Sengupta Restaurant,Ijaya Chahal,27,Biryani,08:00:00,22:00:00,4.4,782,15.66,0
436,Dalal-Khalsa Restaurant,Indali Sangha,34,Burger,10:00:00,23:00:00,3.9,715,23.71,0
437,Dewan and Sons Restaurant,Daniel Panchal,41,Desserts,09:00:00,22:00:00,4.2,530,21.52,0
438,"Mand, Yohannan and Ganguly Restaurant",Brinda Mann,16,Fast Food,09:00:00,23:00:00,4.9,3239,25.51,1
439,"Loke, Varkey and Chandran Restaurant",Nisha Bhargava,21,Biryani,09:00:00,22:00:00,3.1,1680,17.04,0
440,Date-Deo Restaurant,Madhav Nagy,10,South Indian,08:00:00,23:00:00,3.9,3350,16.81,1
441,Ramaswamy Group Restaurant,Amruta Sachdeva,50,Italian,09:00:00,23:00:00,3.9,1002,16.36,1
442,Seth-Borra Restaurant,Neha Varma,46,Punjabi,10:00:00,22:00:00,3.4,2705,17.22,0
443,"Mall, Pillay and Sha Restaurant",Falak Agate,23,Burger,10:00:00,22:00:00,4.4,2151,27.3,0
444,"Chander, Shanker and Parmar Restaurant",Mitali Kamdar,2,Burger,09:00:00,23:30:00,4.5,2066,16.42,0
445,Kakar-Talwar Restaurant,Ekantika Mander,9,South Indian,08:00:00,22:00:00,4.7,1840,16.96,1
446,De-Sundaram Restaurant,Chanakya Batra,24,Gujarati,10:00:00,23:30:00,3.2,4821,18.88,0
447,Sharaf Inc Restaurant,Nakul Sastry,2,South Indian,08:00:00,23:30:00,3.9,1075,16.38,1
448,Acharya-Sangha Restaurant,Kevin Mittal,8,North Indian,09:00:00,22:00:00,3.3,4721,21.5,1
449,Mahal Inc Restaurant,Zashil Butala,32,North Indian,09:00:00,23:30:00,3.9,2919,18.22,0
450,Gandhi-Ben Restaurant,Dalaja Kaur,18,Fast Food,09:00:00,22:00:00,3.1,2033,24.71,1
451,Chand-Chandran Restaurant,Tanay Sood,27,Street Food,10:00:00,23:00:00,3.1,2311,20.75,1
452,Deo PLC Restaurant,Zilmil Saxena,13,Gujarati,10:00:00,22:00:00,4.3,4473,26.92,1
453,Anand Ltd Restaurant,Jai Sami,46,Pizza,09:00:00,23:30:00,4.6,2838,28.69,1
454,"Deo, Sridhar and Bobal Restaurant",Leela Chakraborty,25,Fast Food,08:00:00,22:00:00,3.6,1814,15.44,1
455,"Chaudry, Chauhan and Munshi Restaurant",Chandani Devan,4,Cafe,09:00:00,23:30:00,3.7,4804,29.99,0
456,Deol-Dhar Restaurant,Abhiram Gala,7,Italian,10:00:00,22:00:00,3.5,478,26.46,0
457,Panchal-Kala Restaurant,Nisha Savant,37,Desserts,09:00:00,23:00:00,4.9,1443,17.64,1
458,Chadha Inc Restaurant,Jatin Rajagopalan,48,Punjabi,09:00:00,23:30:00,3.1,2900,29.21,0
459,Sanghvi-Murty Restaurant,Yug Malhotra,37,Italian,09:00:00,23:30:00,3.6,4037,15.57,0
460,"Chad, Kothari and Mane Restaurant",Charvi Jha,15,Maharashtrian,08:00:00,22:00:00,4.1,25,19.98,0
461,"Upadhyay, Gulati and Ramanathan Restaurant",Chatura Khatri,9,Pizza,10:00:00,22:00:00,4.8,2670,15.89,0
462,Raju-Chowdhury Restaurant,Xalak Bobal,38,Punjabi,08:00:00,22:00:00,4.7,3009,29.41,1
463,"Arora, Patel and Nadig Restaurant",Lila Salvi,46,Gujarati,09:00:00,23:30:00,3.2,2492,19.84,0
464,Gera-Sinha Restaurant,Anay Bir,47,Burger,10:00:00,23:00:00,4.3,1447,25.61,1
465,Lala and Sons Restaurant,Darpan Rao,15,Gujarati,10:00:00,22:00:00,3.8,2432,16.91,0
466,"Mangat, Thaker and Sagar Restaurant",Neelima Butala,45,Maharashtrian,09:00:00,23:30:00,3.1,4954,19.77,0
467,"Yadav, Yogi and Dua Restaurant",Fiyaz Mukherjee,41,Maharashtrian,08:00:00,23:00:00,3.3,657,18.57,1
