partner_id,name,phone,city_id,joining_date,vehicle_type,average_rating,total_deliveries,is_active,gender,age
316,Sachi Parmer,9902771670,45,2022-02-07,Bike,4.5,9767,1,Female,32
317,Naksh Arora,9899358891,9,2025-03-31,Scooter,3.7,19948,1,Male,44
318,Warda Pal,9628900287,49,2025-10-13,Bicycle,4.7,7256,0,Female,23
319,Bishakha Swamy,9535408386,34,2024-12-29,Bicycle,4.0,18586,0,Female,21
320,Balveer Sharaf,9797177517,37,2021-09-19,Bicycle,3.7,10851,1,Male,25
321,Saksham Sachar,9088019948,46,2026-05-08,Bicycle,4.2,16823,1,Male,21
322,Vasatika Om,9503758997,9,2024-08-27,Bicycle,4.1,18578,0,Female,53
323,Deepa Chatterjee,9305548851,44,2021-12-15,Scooter,4.6,13074,1,Female,18
324,Yatin Dey,9614933163,38,2025-06-14,Bike,3.6,11389,0,Male,52
325,Omkaar Chokshi,9609177982,5,2025-10-22,Scooter,3.5,13497,0,Male,26
326,Zilmil Bava,9869782922,24,2022-06-12,Scooter,4.2,12469,1,Female,23
327,Naveen Thaman,9669346547,42,2022-09-13,Scooter,3.7,17704,1,Male,51
328,Samuel Vala,9485833394,47,2024-07-02,Bike,4.8,844,1,Male,47
329,Hemal Thakur,9851587996,35,2026-02-08,Scooter,4.7,8210,1,Female,40
330,Siddharth Arya,9810620034,18,2022-12-08,Bike,4.9,3797,0,Male,44
331,Jeremiah Dhingra,9043805719,16,2026-05-06,Bike,3.6,19562,0,Male,46
332,Robert Khanna,9840666580,16,2021-09-04,Bicycle,3.6,14483,0,Male,52
333,Harrison Savant,9359893347,49,2023-01-28,Bike,3.7,9578,0,Male,54
334,Idika Ghose,9816064842,37,2022-12-07,Bicycle,4.7,10607,0,Female,37
335,Aarnav Narayanan,9720259094,43,2025-09-27,Bicycle,3.8,9946,1,Male,21
336,Balhaar Nadkarni,9832818268,41,2026-02-18,Bicycle,4.1,16340,0,Male,40
337,Charita Palla,9335554398,34,2025-08-09,Scooter,4.5,13477,0,Female,37
338,Deepa Pal,9739930561,12,2024-11-05,Bicycle,4.2,7484,1,Female,27
339,Megha Bakshi,9858877043,4,2024-04-16,Bicycle,4.1,13748,0,Female,42
340,Chanakya Ganesh,9880133613,17,2026-02-20,Bike,4.0,2690,1,Male,41
341,Balendra Dube,9075011024,35,2026-04-24,Bicycle,4.7,1788,1,Male,42
342,Ishaan Kuruvilla,9667665061,5,2026-02-11,Bike,4.7,19353,0,Male,48
343,Azad Bath,9158144914,22,2025-04-15,Scooter,4.9,602,0,Male,30
344,Rudra Balasubramanian,9728326842,48,2024-02-07,Scooter,4.9,19905,0,Male,43
345,Abdul Dhaliwal,9100996881,36,2024-02-27,Scooter,4.7,12573,1,Male,52
346,Pooja Kakar,9682223943,20,2022-07-17,Scooter,4.0,16394,1,Female,24
347,Avni Shenoy,9814141397,49,2024-05-18,Scooter,4.9,12247,1,Female,44
348,Devansh Keer,9149135775,37,2024-03-01,Bike,4.6,631,1,Male,53
349,Rajata Mutti,9620533645,19,2022-09-16,Bike,3.8,7637,1,Female,54
350,Wriddhish Shere,9754781291,32,2023-12-14,Bicycle,4.5,11161,1,Male,49
351,Indira Lall,9110809969,30,2023-05-18,Bike,4.6,11640,0,Female,26
352,Leena Zacharia,9725639427,12,2025-10-29,Bicycle,5.0,2024,0,Female,22
353,Rushil Patla,9803928272,49,2023-02-02,Bike,4.1,7683,0,Male,27
354,Wyatt Parmer,9037314530,14,2023-04-29,Bicycle,4.2,2080,1,Male,49
355,Rishi Singh,9700518449,1,2026-03-13,Bicycle,4.3,488,0,Male,51
356,Riya Radhakrishnan,9591846386,35,2024-07-26,Scooter,3.5,14209,0,Female,24
357,Yagnesh Subramaniam,9908272318,34,2023-12-15,Bike,3.9,17350,1,Male,40
358,Falguni Grover,9259136517,26,2025-08-21,Bike,4.1,13404,1,Female,54
359,Henry Edwin,9603029922,45,2025-12-04,Bike,3.9,2741,0,Male,23
360,Falak Bhalla,9242869904,25,2022-04-18,Scooter,4.3,1938,0,Female,28
361,Udarsh Sinha,9723692929,32,2025-11-29,Scooter,4.5,10955,0,Male,51
362,Fiyaz Oommen,9799136621,15,2021-09-15,Bike,4.9,18672,1,Male,35
363,Zayyan Saini,9291279908,5,2025-11-05,Bicycle,4.9,17894,0,Male,29
364,Charita Subramaniam,9298068650,2,2026-01-27,Bike,4.4,13151,0,Female,37
365,Ishwar Subramaniam,9659916247,37,2023-07-18,Bike,4.4,12851,1,Male,42
366,Lucky Rege,9430098180,45,2024-10-03,Bicycle,3.6,11433,0,Male,24
367,Nisha Rege,9512694486,15,2026-05-15,Bike,4.0,19616,1,Female,38
368,Lakshit Ranganathan,9368872588,41,2025-09-05,Scooter,4.7,14863,1,Male,32
369,Nikita Padmanabhan,9621372138,36,2024-12-21,Scooter,4.1,19297,1,Female,23
370,Ati Dyal,9601279611,16,2023-10-21,Bicycle,3.6,8880,0,Female,42
371,Qasim Buch,9906698490,48,2023-01-21,Scooter,4.0,3591,0,Male,18
372,Urvashi Anne,9384309883,29,2023-01-03,Scooter,4.6,3449,0,Female,23
373,Pranit Khare,9021465669,28,2023-04-09,Scooter,4.3,16891,1,Male,24
374,Bakhshi Chana,9848955439,6,2023-03-22,Scooter,4.3,19660,1,Male,42
375,Saksham Agrawal,9426818184,19,2024-06-16,Scooter,4.1,2875,0,Male,54
376,Kabir Yogi,9947697357,44,2025-06-26,Scooter,3.8,8911,1,Male,35
377,Warda Dada,9416335658,10,2026-02-14,Bike,3.8,9142,1,Female,37
378,Lekha Kothari,9416518275,5,2024-07-28,Scooter,3.9,8180,1,Female,30
379,Lipika Goswami,9373334333,7,2023-09-09,Bike,4.0,13066,1,Female,42
380,Garima Chhabra,9117908075,29,2024-03-31,Scooter,4.1,19577,0,Female,37
381,Mahika Swaminathan,9284639208,39,2025-03-01,Bicycle,3.8,10395,0,Female,43
382,Anamika Thakkar,9562718750,19,2021-08-31,Bicycle,4.5,16189,0,Female,38
383,Sachi Chaudhuri,9559428434,18,2025-07-29,Scooter,4.0,18576,0,Female,55
384,Qadim Gour,9763655647,44,2023-02-04,Bicycle,3.5,15226,0,Male,46
385,Jyoti Chaudhry,9438663227,45,2021-08-25,Bike,4.7,13506,1,Female,26
386,Ucchal Tata,9288574489,16,2021-12-21,Scooter,4.5,13965,1,Female,22
387,Chavvi Gade,9034717545,39,2024-08-18,Scooter,4.4,17610,1,Female,52
388,Orinder Bahri,9615939982,24,2023-12-27,Bicycle,4.8,17693,0,Male,24
389,Nicholas Uppal,9771694722,43,2024-06-08,Bicycle,4.0,1551,1,Male,39
390,Tanmayi Bora,9125355449,7,2024-12-05,Bike,3.6,7374,0,Female,46
391,Vamakshi Patil,9987622023,26,2023-09-15,Scooter,4.7,19386,0,Female,40
392,Henry Ganesan,9611178006,31,2026-01-08,Bike,3.9,2913,0,Male,27
393,Damini Lala,9921643347,20,2022-08-22,Scooter,4.2,6878,1,Female,40
394,Zansi Garde,9005577848,7,2025-05-08,Scooter,4.6,14925,1,Female,22
395,Hema Shan,9968845783,3,2022-04-30,Bicycle,3.7,11341,0,Female,28
396,Mitesh Pau,9642400825,34,2024-01-02,Bike,4.3,10945,1,Male,47
397,Aayush Swamy,9740649308,26,2024-09-28,Bicycle,3.8,14260,1,Male,19
398,Samesh Sarkar,9632663416,29,2023-08-09,Bicycle,4.1,245,0,Male,31
399,Meghana Wali,9463122417,49,2025-06-01,Bicycle,4.7,2150,0,Female,52
400,Yatan Guha,9502080214,24,2023-11-09,Scooter,3.8,3834,1,Male,49
401,Urvashi Anand,9312073564,39,2025-10-21,Scooter,4.4,19334,0,Female,40
402,Vedika Balay,9512046187,30,2023-02-10,Bicycle,3.8,9846,0,Female,26
403,Ladli Raj,9013673037,8,2022-05-13,Bike,4.0,6098,1,Female,27
404,Vritti Ramachandran,9452088147,27,2024-02-09,Bicycle,3.7,12673,1,Female,29
405,Radha Ben,9313650249,41,2022-08-01,Bicycle,4.5,5776,0,Female,49
406,Keya Andra,9097925132,9,2025-10-26,Bike,4.0,14878,0,Female,40
407,Omkaar Bhasin,9052812735,32,2026-04-25,Bike,3.8,12681,1,Male,44
408,Urvashi Hans,9065240778,27,2024-01-27,Bicycle,4.8,16113,0,Female,23
409,Girish Grover,9855749821,49,2026-01-31,Bike,3.9,9106,0,Male,52
410,Varenya Merchant,9485708620,11,2024-08-30,Scooter,4.3,16330,0,Female,54
411,Naveen Bhatnagar,9863878294,18,2024-04-23,Bicycle,4.7,12121,0,Male,46
412,Naveen Choudhry,9181022031,28,2025-09-10,Bike,4.6,8211,1,Male,20
413,Chavvi Balay,9967899405,17,2023-06-11,Scooter,4.8,2950,1,Female,25
414,Abeer Joshi,9717058650,14,2023-10-29,Bicycle,4.4,11589,1,Male,28
415,Balendra Modi,9138113863,14,2023-03-18,Bike,4.7,18780,1,Male,52
416,Hemal Sagar,9195761228,39,2024-12-24,Bicycle,3.8,9689,1,Female,54
417,Gaurangi Walla,9975585566,33,2024-04-25,Bicycle,4.7,4542,1,Female,21
418,Jalsa Prashad,9845776004,42,2021-09-14,Bike,4.6,4448,0,Female,27
419,Nidhi Ahuja,9433504888,16,2026-06-03,Bicycle,4.1,4758,1,Female,44
420,Charvi Barad,9752245933,29,2023-09-30,Bike,4.5,3150,1,Female,50
421,Charita Ratta,9931572791,45,2024-02-14,Scooter,4.2,16092,1,Female,55
422,Rayaan Brar,9055661390,50,2024-10-26,Bicycle,3.6,15122,1,Male,22
423,Niharika Viswanathan,9058925832,14,2021-12-29,Scooter,4.7,16310,1,Female,38
424,Vansha Thaman,9136462251,22,2025-08-12,Bicycle,4.4,18651,1,Female,39
425,Ryan Lala,9168622783,3,2025-09-18,Bike,4.4,15159,0,Male,25
426,Guneet Viswanathan,9331465911,29,2025-01-30,Scooter,3.5,14118,0,Male,26
427,Rajeshri Pall,9355904259,11,2025-04-29,Scooter,3.6,11910,1,Female,23
428,Urvi Basu,9335211039,43,2022-10-27,Bicycle,3.7,13087,1,Female,32
429,Advika Oza,9147705383,42,2023-04-20,Bike,4.6,135,0,Female,48
430,Wyatt Dhaliwal,9069804204,9,2023-04-10,Bicycle,3.8,14683,0,Male,18
431,Avni Shroff,9016451046,8,2023-07-14,Scooter,4.5,15753,0,Female,32
432,Yashoda Chaudhary,9579812387,6,2026-05-02,Bicycle,4.7,3481,1,Female,41
433,Anusha Kota,9845762055,9,2024-08-03,Scooter,4.7,4462,0,Female,22
434,Jacob Thaker,9404608432,40,2024-06-21,Bicycle,3.7,11607,0,Male,27
435,Ekantika Chahal,9689363926,40,2024-03-22,Bicycle,4.2,7218,0,Female,24
436,Udarsh Deep,9329832482,49,2025-03-23,Bike,4.4,12683,1,Male,45
437,Gaurangi Nadkarni,9188125205,9,2025-02-01,Bike,3.9,2860,0,Female,53
438,Nidra Savant,9423122099,50,2023-11-02,Bicycle,3.5,9984,0,Female,51
439,Jack Kashyap,9051728975,48,2023-02-17,Scooter,3.9,1888,0,Male,49
440,Xalak Som,9223306046,8,2023-06-17,Bike,4.2,19561,0,Female,51
441,Harsh Bhatti,9279757366,24,2021-12-02,Scooter,3.7,18724,1,Male,41
442,Naksh Ramesh,9999880817,49,2025-06-14,Scooter,4.9,2491,0,Male,55
443,Jason Venkataraman,9860868034,1,2025-04-21,Scooter,3.8,2081,1,Male,50
444,Nidra Mangal,9726490827,41,2025-05-29,Bicycle,4.3,13712,1,Female,43
445,Zashil Chowdhury,9298266570,41,2023-02-01,Bicycle,4.3,5103,1,Male,23
446,Isha Sha,9145211175,6,2022-04-17,Bicycle,4.9,5191,1,Female,43
447,Fariq Radhakrishnan,9860259222,20,2023-02-01,Bicycle,4.2,7919,0,Male,33
448,Shaurya Morar,9474212309,28,2023-09-20,Bike,4.2,1903,1,Male,29
449,Veer Tank,9780973397,1,2025-06-04,Bicycle,3.7,471,0,Male,49
450,Vaishnavi Buch,9990384983,34,2021-12-24,Bicycle,4.7,8595,0,Female,41
451,Ethan Bhakta,9502099451,48,2021-12-25,Scooter,4.6,3968,0,Male,39
452,Turvi Gokhale,9249998279,18,2024-08-18,Bicycle,3.6,18995,0,Female,49
453,Charita Mistry,9556168147,33,2022-09-17,Scooter,3.6,18675,0,Female,41
454,Laksh Narayan,9868339019,17,2026-01-24,Bike,4.8,3879,0,Male,50
455,Wyatt Mani,9695489952,3,2026-05-09,Bike,3.9,15558,1,Male,42
456,Yuvraj Tailor,9293430107,12,2022-07-27,Bike,4.3,13841,0,Male,38
457,Sarthak Sachdev,9055830344,27,2022-02-21,Bicycle,4.0,2652,1,Male,25
458,Mason Toor,9850155699,12,2021-10-24,Bike,4.7,1604,1,Male,22
459,Indali Narayanan,9577027278,19,2024-06-01,Scooter,4.0,18223,1,Female,18
460,Triveni Bhalla,9849588039,13,2024-05-21,Scooter,4.3,10058,0,Female,47
461,Bhavini Dixit,9405682996,38,2023-02-28,Scooter,5.0,6503,0,Female,27
462,Mitesh Murty,9046173574,27,2023-05-28,Bike,3.8,11451,0,Male,39
463,Gagan Choudhury,9503178078,49,2022-11-16,Bicycle,4.1,10176,0,Male,31
464,Onkar Sule,9845218230,27,2025-06-22,Scooter,4.9,4765,1,Male,23
465,Dalbir Agrawal,9409157018,15,2024-03-22,Bicycle,4.1,12305,1,Male,23
466,Nachiket Kadakia,9533448571,33,2023-11-20,Bike,4.5,13022,0,Male,55
467,Farhan Mahal,9109881385,28,2026-03-28,Bicycle,4.9,7858,1,Male,34
468,Lopa Dhaliwal,9493214958,26,2025-05-04,Bicycle,4.7,10790,1,Female,46
469,Eiravati Balakrishnan,9701601662,15,2025-05-11,Bike,4.9,4560,0,Female,27
470,Nachiket Natarajan,9381792171,11,2025-06-10,Scooter,4.2,13420,0,Male,52
471,Vidhi Singhal,9332945625,50,2024-04-29,Bike,4.2,15282,1,Female,25
472,Yagnesh Balan,9171577245,11,2026-06-15,Bicycle,4.0,19869,0,Male,31
473,Yashoda Chauhan,9615814876,10,2025-01-30,Bike,4.6,11756,1,Female,50
474,Jairaj Dutt,9761539669,44,2024-06-23,Scooter,3.9,5797,0,Male,43
475,Harini Brahmbhatt,9971997581,36,2025-05-09,Bicycle,4.3,3203,1,Female,24
476,Mitesh Ravi,9191965701,8,2023-06-02,Bike,3.6,7383,0,Male,30
477,Aachal Din,9278469973,24,2023-04-25,Bicycle,4.4,2853,1,Female,22
478,Mason Modi,9651909862,5,2024-01-25,Bike,4.9,14630,0,Male,23
479,Reva Bera,9085140369,8,2024-12-01,Bike,4.9,1759,0,Female,54
480,Sai Ravi,9668327238,47,2024-11-01,Scooter,4.2,12641,1,Female,29
481,Turvi Dube,9422010276,14,2022-09-20,Bike,3.9,14714,0,Female,20
482,Ekapad Sagar,9796927868,42,2025-05-24,Scooter,4.2,18144,1,Male,21
483,Peter Kara,9269097384,18,2025-01-22,Scooter,3.7,6635,0,Male,52
484,Anay Barad,9975197128,25,2023-12-11,Bicycle,4.0,17942,1,Male,40
485,Yauvani Brar,9891371894,25,2022-01-05,Scooter,3.8,10548,0,Female,19
486,Aashi Singh,9787956544,4,2022-12-28,Scooter,4.3,19236,0,Female,28
487,Max Lad,9079290490,16,2024-01-03,Bicycle,3.9,17587,0,Male,32
488,Chakrika Date,9814429444,23,2021-09-08,Bike,3.8,19515,1,Female,40
489,Gagan Dora,9752437280,46,2024-06-25,Bicycle,4.0,18700,0,Male,54
490,Elijah Dube,9766372395,32,2022-01-10,Bicycle,4.0,16170,0,Male,23
491,Dalbir Ben,9276747836,15,2024-11-18,Bicycle,3.8,17350,1,Male,18
492,Lekha Dhillon,9860476580,40,2022-05-24,Bike,4.7,11265,0,Female,38
493,Tarak Mahajan,9544149673,2,2023-03-23,Bike,4.4,4741,0,Male,51
494,Hemangini Munshi,9800106181,5,2025-05-11,Scooter,4.6,13062,0,Female,39
495,Januja Mander,9430091093,21,2022-08-08,Bike,5.0,14415,1,Female,38
496,Caleb De,9692124471,46,2025-06-03,Bicycle,4.5,11792,0,Male,55
497,Tanay Naik,9421406650,25,2023-10-06,Scooter,4.6,9750,0,Male,29
498,Gaurav Sastry,9173962712,45,2026-03-01,Bicycle,4.1,18695,0,Male,29
499,Janani Cherian,9741011947,40,2021-09-22,Bike,4.5,3511,1,Female,27
500,Falguni Acharya,9064256908,48,2025-09-27,Bike,3.9,10569,0,Female,23
501,Urmi Raval,9183067198,29,2024-08-14,Bike,3.9,8276,0,Female,40
502,Nidra Rattan,9015851743,7,2023-01-25,Bicycle,3.5,12746,1,Female,44
503,Rehaan Halder,9461571732,27,2021-11-13,Scooter,4.8,11609,1,Male,24
504,Amaira Khare,9761847870,37,2021-11-18,Bicycle,4.6,7491,0,Female,46
505,Ayaan Nazareth,9061387829,3,2023-07-19,Scooter,3.5,8656,0,Male,22
506,Anita Dhaliwal,9707903202,11,2021-12-28,Scooter,3.7,2557,0,Female,39
507,Chasmum Shan,9929111799,46,2023-06-11,Bike,4.1,5506,1,Female,28
508,Harrison Sandhu,9565198253,7,2021-12-14,Scooter,3.8,6325,1,Male,53
509,Oviya Bhatnagar,9142625827,43,2023-08-21,Scooter,3.9,3242,0,Female,43
510,Ekani Chaudhry,9962071002,10,2022-04-28,Bike,4.0,14111,0,Female,36
511,Turvi Soni,9232487632,13,2021-11-19,Bike,3.5,5697,1,Female,23
512,Yahvi Chakrabarti,9456083318,8,2022-05-19,Scooter,4.7,15531,1,Female,34
513,Zehaan Kanda,9734031277,42,2023-01-24,Bicycle,4.1,12257,1,Male,41
514,Anthony Bhagat,9543645970,29,2022-06-15,Bike,3.9,15339,1,Male,32
515,Hema Dugar,9078113799,37,2024-05-03,Bike,3.7,3268,0,Female,40
516,Ira Nanda,9315313636,49,2023-06-11,Bicycle,3.8,2098,1,Female,51
517,Vrishti Sundaram,9062397265,35,2022-09-22,Bicycle,4.8,15659,0,Female,48
518,Indali Parmer,9435209042,6,2022-07-06,Scooter,4.9,1237,0,Female,25
519,Vasudha Sahota,9253492929,12,2026-04-08,Bike,5.0,6415,0,Female,20
520,Chameli Sabharwal,9873977406,6,2023-08-31,Bicycle,4.2,4945,1,Female,38
521,Nihal Saraf,9939290600,6,2025-07-27,Scooter,4.3,18189,1,Male,35
522,Unnati Wali,9671773180,1,2025-01-09,Bicycle,4.4,17223,1,Female,25
523,Ekaja Parmer,9431074279,10,2026-07-13,Bike,4.3,19193,0,Female,24
524,Utkarsh Sheth,9262570165,19,2026-01-30,Bicycle,4.8,13564,1,Male,42
525,Neelima Sandhu,9498931950,37,2025-12-11,Bicycle,4.2,5742,1,Female,43
526,Atharv Choudhry,9657905528,40,2022-02-19,Bicycle,4.5,13263,0,Male,43
527,Ekantika Natt,9381793355,45,2023-11-03,Bike,3.6,15671,1,Female,41
528,Lakshit Bhagat,9155778817,22,2026-02-02,Scooter,4.0,16209,0,Male,32
529,Upkaar Pillai,9137116241,20,2022-06-30,Bicycle,4.2,10614,1,Male,44
530,Lakshit Choudhury,9272380468,13,2022-09-09,Scooter,3.8,13442,1,Male,51
531,Prisha Salvi,9704310385,4,2025-01-25,Bicycle,4.7,2250,1,Female,50
532,Omisha Sunder,9988774924,9,2023-01-10,Bicycle,4.8,1048,0,Female,30
533,Ishaan Sule,9540254729,4,2022-12-07,Bike,3.5,1756,1,Male,30
534,Hemani Gill,9223105927,24,2023-10-13,Scooter,4.3,4159,0,Female,33
535,Hiral Jha,9805525782,32,2026-02-07,Bicycle,4.2,15651,1,Female,40
536,Darsh Bakshi,9672752088,17,2024-05-20,Bicycle,4.7,3061,1,Male,19
537,Vritti Mann,9929751702,4,2026-04-02,Bike,4.8,7122,0,Female,32
538,Mitesh Bakshi,9693751509,18,2023-03-24,Bicycle,4.1,757,0,Male,48
539,Liam Hayre,9018718637,42,2024-04-08,Bike,4.4,377,0,Male,34
540,Radha Rao,9265650455,46,2024-03-09,Bicycle,4.5,13987,1,Female,40
541,Chameli Kale,9767426629,17,2022-04-19,Bike,4.2,17160,1,Female,55
542,Hemang Mitter,9785196106,1,2023-11-22,Bicycle,5.0,12362,1,Male,37
543,Gagan Shere,9923264870,31,2024-02-19,Bike,4.0,9159,1,Male,35
544,Xiti Sheth,9300244714,42,2025-02-11,Bicycle,4.9,9890,0,Female,27
545,Yatan Konda,9014719597,4,2026-05-18,Bicycle,4.1,10572,0,Male,19
546,Leela Soni,9158904290,19,2022-10-23,Scooter,4.9,13357,1,Female,20
547,Vihaan Deshmukh,9520456504,22,2024-01-18,Bicycle,4.6,17618,1,Male,40
548,Yasti Hari,9219285544,11,2024-08-25,Bicycle,4.8,6035,1,Female,24
549,Qushi Dhawan,9028457652,9,2022-06-09,Bicycle,3.9,18418,0,Female,39
550,Faras Thakur,9338988816,15,2025-06-25,Scooter,3.8,10162,1,Male,39
551,Devika Deep,9075452798,17,2024-06-22,Bicycle,3.9,3959,1,Female,21
552,Max Balakrishnan,9132234232,31,2022-03-27,Bike,4.3,12606,1,Male,44
553,Daksh Brahmbhatt,9076031089,10,2022-01-26,Bike,5.0,11328,1,Male,54
554,Dhriti Kulkarni,9014011939,10,2023-04-08,Scooter,4.8,6009,0,Female,49
555,Pushti Balakrishnan,9124955289,41,2023-08-16,Bike,4.0,2000,0,Female,46
556,Chavvi Atwal,9833428013,14,2025-11-08,Bike,4.4,5291,1,Female,23
557,Qadim Goyal,9712566383,40,2025-01-12,Scooter,4.5,13318,1,Male,48
558,Nirja Dasgupta,9718275480,1,2022-04-07,Bike,4.3,12325,0,Female,38
559,Yatin D’Alia,9647947386,2,2024-01-14,Bicycle,3.5,8253,0,Male,40
560,Ijaya Boase,9752071678,9,2022-04-16,Bike,4.1,19389,1,Female,28
561,Ekbal Rana,9691215353,3,2025-01-02,Scooter,4.9,15039,1,Male,45
562,Jackson Samra,9749946579,22,2025-01-02,Scooter,4.0,6274,0,Male,43
563,Liam Din,9711477320,15,2022-05-31,Bike,4.6,4399,0,Male,19
564,Bahadurjit Tara,9026952499,8,2022-05-21,Scooter,4.6,1324,1,Male,34
565,Yatin Shukla,9347784858,39,2026-03-20,Bike,4.5,746,0,Male,25
566,Anamika Sani,9167567700,29,2023-01-26,Scooter,3.7,8381,1,Female,27
567,Fitan Swamy,9624671978,45,2026-02-25,Bicycle,4.4,9966,1,Male,24
568,Vyanjana Dugar,9806479695,40,2023-12-26,Bicycle,4.6,13824,0,Female,50
569,Azaan Bala,9902559056,19,2022-05-24,Bike,4.7,16409,0,Male,30
570,Pooja Parikh,9650333491,34,2022-02-14,Bike,4.0,13526,1,Female,28
571,Dakshesh Nazareth,9208507698,36,2025-02-23,Scooter,4.9,15850,1,Male,33
572,Advaith Singh,9905696591,1,2025-09-20,Bicycle,3.6,3718,1,Male,27
573,Harshil Nayar,9785294563,50,2025-10-16,Bicycle,3.6,3419,1,Male,32
574,Jalsa Mani,9404963919,19,2022-05-16,Scooter,4.2,3370,0,Female,20
575,Madhavi Bhavsar,9987635148,24,2024-02-12,Bicycle,4.0,3897,0,Female,20
576,Naksh Iyengar,9664987820,9,2025-12-15,Bicycle,4.5,10869,1,Male,46
577,Yahvi Kala,9748969083,47,2024-08-30,Bike,4.1,11330,0,Female,25
578,Falak Khosla,9246651364,26,2024-01-03,Scooter,3.9,12739,1,Female,44
579,Kabir Keer,9631230347,8,2025-09-11,Bike,4.5,2021,0,Male,24
580,Udyati Bansal,9324204482,38,2021-12-04,Scooter,4.7,14457,0,Female,42
581,Aishani Bhakta,9159416516,40,2022-10-05,Bike,4.8,4381,1,Female,49
582,Daksh Tella,9189847139,27,2022-08-09,Scooter,3.6,8672,1,Male,18
583,Nitesh Ramakrishnan,9363212347,43,2025-01-14,Scooter,4.3,3220,1,Male,33
584,Baghyawati Swaminathan,9851586734,23,2022-10-19,Bicycle,4.5,12711,0,Female,53
585,Wazir Pillai,9409003486,1,2024-03-12,Bicycle,4.9,16666,1,Male,49
586,Darsh Warrior,9376064413,5,2024-02-05,Scooter,4.0,10942,1,Male,21
587,Faris Sarna,9560417765,36,2025-02-27,Bicycle,4.1,7800,0,Male,47
588,Gaurika Lal,9815698570,37,2022-01-03,Scooter,3.6,16433,1,Female,38
589,Tristan Deshpande,9063459112,32,2023-09-09,Bicycle,4.5,3463,1,Male,44
590,Samesh Nagarajan,9772429543,36,2022-04-14,Bicycle,3.5,3078,1,Male,50
591,Qarin Gopal,9669300893,42,2022-04-28,Bicycle,4.2,11269,1,Male,21
592,Hardik Lala,9206969421,30,2024-09-11,Scooter,4.3,19759,1,Male,41
593,Dhriti Atwal,9867713334,8,2024-01-06,Bike,4.6,7366,0,Female,39
594,Sai De,9639343626,41,2022-10-22,Scooter,4.3,12351,0,Female,20
595,Maanav Lala,9397359710,32,2025-07-21,Bike,4.7,13509,0,Male,34
596,Neel Rao,9366941180,13,2022-01-03,Bike,4.9,12974,0,Male,47
597,Jacob Sinha,9599004896,46,2024-02-20,Scooter,3.7,13681,0,Male,55
598,Qasim Deo,9809242875,50,2025-07-19,Scooter,4.2,19410,0,Male,49
599,Chaitanya Nadig,9862415027,34,2023-12-16,Bicycle,3.6,14282,1,Male,50
600,Tanveer Mandal,9494856257,45,2022-11-07,Bicycle,3.8,4306,0,Male,42
601,Avni Gulati,9203207427,33,2025-04-11,Scooter,4.1,8234,1,Female,43
602,Yachana Baria,9758777121,19,2024-07-16,Scooter,4.7,4627,1,Female,50
603,Ishani Mander,9228499390,45,2026-01-15,Bicycle,4.8,18239,0,Female,30
604,Sathvik Bose,9371504165,40,2022-06-20,Bicycle,3.9,11414,0,Male,29
605,Ganga Balakrishnan,9177749050,46,2025-06-02,Bike,4.6,18524,1,Female,55
606,Eiravati Kakar,9045018961,44,2024-12-16,Bicycle,4.8,17594,1,Female,45
607,Gaurav Khatri,9610326642,34,2022-08-04,Bike,3.5,4862,0,Male,21
608,Yatan Sankaran,9492515837,18,2025-05-09,Bike,5.0,8310,0,Male,21
609,Vyanjana Loyal,9996165926,14,2025-03-10,Bicycle,3.5,14930,0,Female,53
610,Anmol Varghese,9573278814,48,2025-07-19,Bicycle,4.3,7885,1,Male,21
611,Chaaya Sridhar,9422438649,25,2021-12-21,Scooter,4.9,10345,0,Female,18
612,Aradhana Varghese,9186617945,13,2023-09-25,Bicycle,4.8,14618,0,Female,41
613,Zayan Babu,9172260164,50,2024-03-27,Bicycle,4.9,9739,1,Male,29
614,Umang Lanka,9523219416,12,2026-02-10,Bike,4.6,4010,1,Male,20
615,Aahana Rana,9102776974,18,2024-08-19,Bicycle,3.9,5373,1,Female,18
616,Nidhi Chahal,9220310303,30,2025-08-28,Bicycle,4.9,1408,0,Female,38
617,Jai Sarin,9831472760,50,2022-07-22,Bicycle,4.4,9968,1,Male,54
618,Ganga Saxena,9770793349,5,2024-11-24,Bicycle,4.0,7307,0,Female,51
619,Ojas Anand,9166799840,33,2025-09-17,Bike,4.1,17697,1,Male,23
620,Watika Varghese,9997308069,15,2024-04-02,Bike,4.5,10948,1,Female,36
621,Krish Sahni,9717957602,49,2024-01-06,Bicycle,4.3,18493,0,Male,25
622,Vrinda Padmanabhan,9738395972,29,2024-01-23,Bike,4.9,8089,0,Female,38
623,Turvi Parsa,9729341722,8,2023-04-06,Scooter,3.9,9367,0,Female,51
624,Xalak Chaudhuri,9674338005,33,2023-10-14,Bicycle,4.2,1536,1,Female,30
625,Gauri Ghosh,9801561931,33,2026-05-07,Bike,4.9,5585,0,Female,22
626,Yagnesh Kuruvilla,9550842891,43,2021-12-29,Bicycle,4.7,14000,0,Male,31
627,Vasudha Choudhry,9199180812,42,2022-07-27,Bike,4.6,5138,0,Female,47
628,Radhika Dugar,9478712552,3,2022-08-12,Bike,3.6,5932,1,Female,53
629,Theodore Sagar,9037548214,37,2024-09-25,Bike,4.9,13457,1,Male,46
